update,policy_loss,value_loss,entropy,imitation_loss,total_loss,batch_size,update_count
417,-0.009190761626491116,0.19079769620050988,2.7555974986818104,0.8972875078519186,0.2381096136652761,2049.0,417.0
418,0.03362682301344143,0.7669105593554882,2.7836053570111594,0.8668375809987386,0.5626135679582754,2049.0,418.0
419,-0.0001966623692876763,1.4852083353325725,2.704608394040002,0.8307232658068339,0.881506081049641,2049.0,419.0
420,-0.014493597238065882,0.3123214937125643,2.7045835190349155,0.8995071831676695,0.2945227523644765,2049.0,420.0
421,-0.011115652793604467,2.4716008821754563,2.7644110984272428,0.8882840590344535,1.3746975072556071,2049.0,421.0
422,0.04535532524136619,3.0845684147918493,2.798978606859843,0.9150766846206453,1.7426650958756607,2049.0,422.0
423,-0.00033003368621899024,1.43233089775054,2.806162085798052,0.9137996418608559,0.8705337163474824,2049.0,423.0
424,-0.012579740050973164,0.6740232775919139,2.8163611822658114,0.87235659857591,0.47073961297671,2049.0,424.0
425,0.07692585055095454,3.071334944003158,2.820690645111932,0.8835035082366731,1.7610871377918456,2049.0,425.0
426,-0.013357724076033466,2.8163503535712757,2.8136869271596274,0.8843990349107318,1.5435603859110012,2049.0,426.0
427,-0.03439842029992077,4.993537561761008,2.7875100705358715,0.827113601896498,2.5999179921216435,2049.0,427.0
428,0.07721148330407838,1.383031460766991,2.7604001296891107,0.8355863756603665,0.9082405070463816,2049.0,428.0
429,-0.05206841737445858,1.4782879060237772,2.7537469069163003,0.8880437198612425,0.8371468140847154,2049.0,429.0
430,-0.07758009171165112,0.7156857305930721,2.733399404419793,0.883343388636907,0.4295974618030919,2049.0,430.0
431,-0.058111818998845086,2.107365672295499,2.756949100229475,0.8302199277612898,1.1340455007221963,2049.0,431.0
432,0.02453007119604283,0.13500468446242544,2.6072602603170605,0.8523530380593406,0.23643041960895061,2049.0,432.0
433,-0.0704407545660312,3.228988991196578,2.775948292679257,0.8301237689124213,1.6823190202315648,2049.0,433.0
434,-0.017180858140313324,2.553828209431635,2.7924878067440457,0.8673280311955346,1.405273971458276,2049.0,434.0
435,0.053161327675398856,1.3662157212652852,2.7912446525361805,0.8566938175095452,0.8796955082151625,2049.0,435.0
436,0.02321319996068875,0.7656751166408261,2.7587750355402627,0.8924151692125533,0.5569460483060943,2049.0,436.0
437,-0.12186075009716053,0.09831761555667778,2.701983882321252,0.8143322583701875,0.06314467204113801,2049.0,437.0
438,-0.013439147577931484,1.3746025601608887,2.7625403338008456,0.8459596600797441,0.8154286671843793,2049.0,438.0
439,-0.02394092522768511,2.4998912973225944,2.8188078734609814,0.8767116318146387,1.3731589532560773,2049.0,439.0
440,-0.02555248480186694,0.8625387996273477,2.810798989401923,0.8601959397395452,0.5496481181018882,2049.0,440.0
441,0.010780323840056857,0.3562084204168059,2.7878375318315296,0.9235297093788782,0.3457121033635404,2049.0,441.0
442,0.04519770035727157,1.1560567263513803,2.7398858202828302,0.883982863691118,0.7726237798730532,2049.0,442.0
443,-0.07005304082607229,1.2045957719027582,2.7830189598931208,0.8442141678598192,0.673257487722569,2049.0,443.0
444,0.0035790634250992704,0.8087562343951302,2.7947082387076483,0.8169332808918424,0.543396758950419,2049.0,444.0
445,-0.04144511607268618,0.9382648557528026,2.755052407582601,0.8771598057614433,0.5755687533981271,2049.0,445.0
446,-0.0395476549035973,5.546477617902888,2.7803654935624866,0.8414185858435101,2.8741712272167206,2049.0,446.0
447,0.12670394668303844,1.0025101854569383,2.767718858189053,0.8504033850298988,0.7703625212113062,2049.0,447.0
448,0.024852076907538705,0.07650502453705282,2.742281198501587,0.9093412044975493,0.21755002045796978,2049.0,448.0
449,-0.02906461912466006,0.351288160477351,2.754163000318739,0.8955214122931162,0.29814211734467083,2049.0,449.0
450,-0.056464244352860585,0.13316034044885328,2.7773019870122275,0.8987399902608659,0.16209091370304426,2049.0,450.0
451,-0.016750684266702995,4.393291902042822,2.8188071979416742,0.8441230422920651,2.3205318059772253,2049.0,451.0
452,-0.04667902441926546,1.23160066076404,2.80224217971166,0.8442647109429041,0.7099518287512991,2049.0,452.0
453,0.017278493498452008,2.2456315122027366,2.827463686466217,0.8933532022767596,1.2904902429630358,2049.0,453.0
454,-0.0021390344740615953,0.8012507602381649,2.792722867594825,0.9037826541397307,0.5513156594501601,2049.0,454.0
455,0.053300614598103695,5.603446253471905,2.810829692416721,0.9086395220624076,3.0086433788140616,2049.0,455.0
456,-0.017242660105694085,3.8503024393899574,2.7833907537990146,0.8558350370989906,2.0512416451755495,2049.0,456.0
457,0.0039093844566701185,0.9934043388631026,2.803398331006368,0.941689004500707,0.6609153710305691,2049.0,457.0
458,-0.06180070241033617,4.5308834601245405,2.8400490151511297,0.8780241161584854,2.350845326979955,2049.0,458.0
459,-0.012737398837796517,3.5150424990182123,2.8466831578148737,0.8296133081118265,1.882239666663938,2049.0,459.0
460,-0.029964281207260985,1.983107004314661,2.843053685294257,0.8770965254969068,1.1085779902835686,2049.0,460.0
461,-0.11093507557072574,0.9591413843882037,2.8169610765245228,0.9121223390102386,0.5228904812700219,2049.0,461.0
462,-0.04120805175302343,0.1481965159635163,2.8615464899275036,0.8752339217397902,0.1793215289298031,2049.0,462.0
463,-0.00795110734179616,0.5519234047040098,2.8079677952660456,0.8544703655772738,0.41082499507400727,2049.0,463.0
464,0.07778289069473329,0.11414486480255921,2.798551771375868,0.8570058809386359,0.2782709863450792,2049.0,464.0
465,-0.012874308119838437,3.4434931870241092,2.8191035985946655,0.8996565722756915,1.8606125766204462,2049.0,465.0
466,-0.0488497362497987,0.666390691883862,2.8524401320351496,0.9406682153542837,0.44395485644539195,2049.0,466.0
467,-0.005595056171942916,1.2832313252923389,2.8613571325937905,0.9328711065981123,0.7939812536868784,2049.0,467.0
468,-0.019851035774788924,0.040229283655612055,2.840279075834486,0.9107233550813463,0.1540054894155926,2049.0,468.0
469,-0.06280429736297163,0.08683523303059498,2.804796967241499,0.9106141957971785,0.13468819008105332,2049.0,469.0
470,0.0028031011137904394,0.16125118192782237,2.8044574856758118,0.8795918375253677,0.23130248818132612,2049.0,470.0
471,-0.06752786117916305,2.164649579260084,2.782419502735138,0.9008015692234039,1.167133058110873,2049.0,471.0
472,0.010937994436567856,0.4875147045590388,2.8070954945352344,0.9095455788903766,0.4085335073371728,2049.0,472.0
473,-0.0380902091662089,0.0735037662088871,2.8173814945750766,0.8935140470663706,0.14919067339764702,2049.0,473.0
474,-0.12314283777959645,0.15874304606808842,2.814412613709768,0.9478343907329772,0.1176514412379927,2049.0,474.0
475,-0.01605259994458821,0.5016796980570588,2.872455424732632,0.9144708497656716,0.38895687005586094,2049.0,475.0
476,0.04124250096113732,2.9475959257947073,2.8683210942480297,0.9086629450321198,1.668089842216836,2049.0,476.0
477,0.04250808992785298,0.8352560936990712,2.8664725886450872,0.8977879352039762,0.6110290024015639,2049.0,477.0
478,0.07992646312858495,0.1853173796294464,2.8610901170306735,0.9263997226953506,0.3292541950941086,2049.0,478.0
479,-0.1734782967897546,0.16218919224209255,2.8632802963256836,0.9115993397103416,0.06130336059464349,2049.0,479.0
480,0.04800146784529918,1.0161557214645047,2.8807934721310935,0.8968656493557824,0.7066445379621453,2049.0,480.0
481,-0.02034361140492062,0.2947221113006688,2.8996889326307507,0.8907132761345969,0.2761632092297077,2049.0,481.0
482,0.02180985321239051,0.27804547819283065,2.8995268013742237,0.9111385444800059,0.3140650399857097,2049.0,482.0
483,-0.03537316703780865,1.4804110761663953,2.905831661489275,0.9249887863794962,0.8607718151890569,2049.0,483.0
484,0.07604127646320397,0.22046827729274002,2.884814977645874,0.943750692738427,0.3461774064020978,2049.0,484.0
485,-0.013790874764607806,1.485841072015723,2.872665888733334,0.9560773058070077,0.8916184682812955,2049.0,485.0
486,0.06685745337098423,0.3416750175981886,2.8761175076166787,0.9614562541246414,0.4012250436676873,2049.0,486.0
487,0.010801103321783658,1.1080948940167825,2.868981533580356,0.9453258415063223,0.725223909649584,2049.0,487.0
488,0.02030403718041877,0.09230328741897312,2.9051890770594277,0.9379210902584924,0.22498801288505396,2049.0,488.0
489,-0.050572073397537075,0.07941096983267926,2.8770219882329306,0.9947230418523153,0.15930780499345726,2049.0,489.0
490,0.004686853848397732,0.8601028833982127,2.887261940373315,0.9506720138920678,0.5960000794794824,2049.0,490.0
491,-0.0769382035618441,0.11677889223210514,2.8674027257495456,0.9687253286441168,0.14652228645152515,2049.0,491.0
492,-0.07628449137943487,0.09053401353432694,2.853402396043142,0.9472815543413162,0.12990480164686838,2049.0,492.0
493,0.01226192655869656,1.0811830760766397,2.841696368323432,0.965550454126464,0.7175465880168809,2049.0,493.0
494,-0.007756203012023535,0.12320619034451535,2.8240738775995045,0.9487347950538,0.2153531149443653,2049.0,494.0
495,-0.003456742839059896,1.8156667242197324,2.8772140079074435,0.9339903791745504,1.0624025637904804,2049.0,495.0
496,-0.028130719748636086,0.1474250974651012,2.86688365538915,0.9379666729105843,0.20450633702178797,2049.0,496.0
497,0.03735817216026286,0.0498247815590326,2.8627441393004522,0.9196265670988295,0.21756844119065338,2049.0,497.0
498,-0.03694548473382989,0.19037821273215944,2.883569472365909,0.9238623860809538,0.21418040701084667,2049.0,498.0
499,-0.00470046133786026,0.07283931134993003,2.8762717048327127,0.9410078608327441,0.19115805460347068,2049.0,499.0
500,-0.015991299852935806,0.29419251716333544,2.8652773102124534,0.9403885851303736,0.2905299073706071,2049.0,500.0
