update,policy_loss,value_loss,entropy,imitation_loss,total_loss,batch_size,update_count,rollout_seconds,update_seconds,transitions_per_second
326,-0.014967491009479595,1.378202605436349,2.7007226414150662,0.8223682757880952,0.811600243465768,2049.0,326.0,4.7795864999934565,0.29969030000211205,428.48894982919626
327,-0.00986692186496738,1.2320325216278434,2.6976970632870994,0.8739372491836548,0.7539598242276244,2049.0,327.0,3.6413493000000017,0.7396623999957228,562.428877669055
328,0.007805299505384432,1.5901544915072412,2.789489554034339,0.8243030409018198,0.9398482508129544,2049.0,328.0,3.7114848000055645,0.29077289999986533,551.8007240651854
329,-0.01928942355637749,0.8358215726498707,2.7170033388667636,0.8300155484014087,0.5374544424315294,2049.0,329.0,4.011953599998378,0.7349705000087852,510.4744980103528
330,-0.008789198136784963,1.5772935890191648,2.7331160969204373,0.8266515135765076,0.9178567371434636,2049.0,330.0,3.212382500001695,0.7256471000000602,637.5330459554301
331,0.022573456375135317,0.21027406273383853,2.6961043874422708,0.8327368646860123,0.26729681342840195,2049.0,331.0,6.238580999997794,0.3536191999883158,328.27978028989673
332,0.16071518696197826,5.050454429111495,2.7170007162623935,0.8293783167997996,2.824647974015938,2049.0,332.0,5.050066099996911,0.5146117999975104,405.53924630833103
333,0.011069778042534987,0.25356359826400876,2.7708948850631714,0.8321460965606902,0.27657185018890434,2049.0,333.0,4.736627399994177,0.6306563999969512,432.3751536805529
334,-0.0003725892553726832,1.869236729469978,2.7667397061983743,0.9319075180424584,1.0929598812427785,2049.0,334.0,4.324561900008121,0.34684710000874475,473.5739821405156
335,-0.05185974012905111,0.14905570250832373,2.7933368484179177,0.8385791546768613,0.16245058116813502,2049.0,335.0,4.268450399991707,0.34082360001048073,479.7994138584764
336,0.06207288091536611,0.22748812748533156,2.744749757978651,0.8648999681075414,0.3213494424190786,2049.0,336.0,4.663909700000659,0.7341433000110555,439.11656351316384
337,0.022657067838331893,3.4103429813144936,2.7617713809013367,0.873452259434594,1.8749013025727537,2049.0,337.0,4.3199270000041,0.5225301000027684,474.08208518293395
338,0.007343262382265594,1.9691180625619988,2.7962958878941007,0.830539377199279,1.130047206249502,2049.0,338.0,4.457476000010502,0.3603171000140719,459.45283833164217
339,-0.03775663042809659,0.10486212206564637,2.8412210941314697,0.8932451274659898,0.16491124572025406,2049.0,339.0,4.260309800010873,0.5384339000011096,480.7162145801634
340,0.06568700322208719,0.27293868699214524,2.7876953548855252,0.8982234398523966,0.35392408321301144,2049.0,340.0,3.74290879999171,0.5958226999937324,547.1680207662382
341,-0.02419039922662907,1.5292737390476152,2.788177556461758,0.867350697517395,0.886034831404686,2049.0,341.0,4.348710899997968,0.29874779999954626,470.944159567139
342,0.05306605402276748,0.05229812242477136,2.8772964345084295,0.823364751206504,0.21511510635415712,2049.0,342.0,3.8968709999899147,0.4839138999959687,525.5498578231869
343,-0.10799055501249516,0.176107421827813,2.8224593268500433,0.8930507434739007,0.13044871824483076,2049.0,343.0,3.3845674999902258,0.44442529999651015,605.0994698749291
344,0.020057584547127288,0.571292384687442,2.868641581800249,0.9474042124218411,0.466498211854034,2049.0,344.0,4.653118500005803,0.304330500002834,440.1349331630918
345,-0.11391221372307175,0.986826418063073,2.8312239580684238,0.8672088550196754,0.5246305221484767,2049.0,345.0,3.4156406999973115,0.5893144000001485,599.5946821928934
346,-0.07601155299279425,0.1751574146474013,2.8813052508566113,0.9040892587767707,0.16357195832663113,2049.0,346.0,3.306563600010122,0.3375545000017155,619.3741442002599
347,-0.13841958936407334,0.9973846404916711,2.8412609034114413,0.9193609025743272,0.5157323018130329,2049.0,347.0,4.016184300009627,0.578780399999232,509.9367576321363
348,0.02058815168372045,0.17514989348516488,2.8220182127422757,0.8980009307463964,0.25954310389028656,2049.0,348.0,2.858203700001468,0.3031463000079384,716.5339545249865
